,t,ax,ay,az,wx,wy,wz
6732,8.415000000000001,1.755733,-0.499501,9.672387,0.0,0.0,0.0
6733,8.41625,1.755733,-0.989432,9.726225,0.0,0.0,0.0
6734,8.4175,1.775474,-0.989432,9.793224,0.0,0.0,0.0
6735,8.41875,1.706082,-1.359721,9.89791,0.0,0.0,0.0
6736,8.42,1.601396,-1.794018,9.926624,0.0,0.0,0.0
6737,8.42125,1.45005,-2.177468,9.926624,0.0,0.0,0.0
6738,8.4225,1.285543,-2.467598,9.978668,0.0,0.0,0.0
6739,8.42375,1.285543,-2.777468,10.053444,0.0,0.0,0.0
6740,8.425,1.137787,-3.044866,10.122836,0.0,0.0,0.0
6741,8.42625,1.023529,-3.178266,10.141978,0.0,0.0,0.0
6742,8.4275,0.911067,-3.178266,10.206584,0.0,0.0,0.0
6743,8.42875,0.855434,-3.300898,10.199406,0.0,0.0,0.0
6744,8.43,0.75314,-3.323032,10.199406,0.0,0.0,0.0
6745,8.43125,0.671784,-3.23689,10.225727,0.0,0.0,0.0
6746,8.432500000000001,0.568893,-3.154338,10.262816,0.0,0.0,0.0
